Date,Time,Open,High,Low,Close,Vol,OI
08/21/2012,17:00:00,1254.50000,1264.50000,1247.75000,1252.25000,1731248,2953918
08/22/2012,17:00:00,1252.50000,1254.00000,1244.00000,1252.00000,1675386,2972094
08/23/2012,17:00:00,1252.00000,1257.75000,1237.75000,1239.75000,1592212,2962988
08/24/2012,17:00:00,1239.50000,1251.75000,1235.00000,1249.50000,1572472,2995536
08/27/2012,17:00:00,1249.75000,1255.75000,1246.75000,1248.00000,932096,2991505
08/28/2012,17:00:00,1248.00000,1251.75000,1243.00000,1247.50000,1210117,3006498
08/29/2012,17:00:00,1247.00000,1252.25000,1244.50000,1247.00000,959745,3029887
08/30/2012,17:00:00,1246.75000,1247.50000,1235.00000,1236.75000,1217187,3031988
08/31/2012,17:00:00,1236.75000,1252.00000,1235.25000,1244.75000,2046718,3031853
09/03/2012,17:00:00,1246.00000,1249.25000,1236.50000,1248.25000,161515,3036351
09/04/2012,17:00:00,1248.50000,1249.25000,1234.25000,1245.75000,1680397,3014306
09/05/2012,17:00:00,1246.00000,1248.00000,1237.00000,1243.25000,1429039,2997724
09/06/2012,17:00:00,1243.25000,1272.00000,1243.00000,1270.75000,2040626,3026244
09/07/2012,17:00:00,1270.75000,1278.50000,1270.25000,1278.00000,1472193,2996654
09/10/2012,17:00:00,1276.50000,1277.75000,1265.50000,1266.25000,1096739,2983055
09/11/2012,17:00:00,1265.25000,1277.25000,1261.25000,1270.25000,1430082,2840731
09/12/2012,17:00:00,1270.25000,1280.00000,1268.25000,1279.25000,1725227,2672629
09/13/2012,17:00:00,1278.25000,1304.00000,1274.75000,1297.25000,1355960,1159318
09/14/2012,17:00:00,1296.75000,1314.75000,1296.25000,1305.75000,2463875,1669150
09/17/2012,17:00:00,1305.50000,1305.75000,1297.25000,1300.75000,1573731,1972189
09/18/2012,17:00:00,1300.75000,1303.00000,1295.75000,1299.75000,1821180,2428499
09/19/2012,17:00:00,1300.00000,1306.00000,1298.00000,1300.00000,1658342,2658786
09/20/2012,17:00:00,1300.25000,1301.75000,1290.25000,1300.50000,1744200,2789868
09/21/2012,17:00:00,1301.00000,1309.00000,1297.25000,1298.75000,1605312,2771210
09/24/2012,17:00:00,1297.00000,1301.25000,1291.50000,1298.25000,1261245,2803075
09/25/2012,17:00:00,1298.50000,1303.75000,1281.75000,1284.00000,1813743,2824334
09/26/2012,17:00:00,1283.50000,1286.50000,1270.75000,1273.75000,1793271,2893511
09/27/2012,17:00:00,1274.25000,1291.25000,1274.25000,1287.75000,1754826,2919321
09/28/2012,17:00:00,1287.75000,1290.25000,1275.75000,1281.00000,2101935,2920153
10/01/2012,17:00:00,1279.50000,1298.25000,1274.50000,1283.75000,1903230,2907028
10/02/2012,17:00:00,1283.25000,1292.75000,1279.00000,1287.75000,1610265,2903044
10/03/2012,17:00:00,1287.00000,1295.50000,1282.25000,1291.50000,1553817,2861212
10/04/2012,17:00:00,1290.75000,1304.50000,1290.75000,1302.50000,1566715,2861644
10/05/2012,17:00:00,1302.50000,1312.75000,1298.00000,1302.25000,1681666,2864399
10/08/2012,17:00:00,1304.00000,1304.00000,1294.25000,1296.50000,961596,2862707
10/09/2012,17:00:00,1296.50000,1301.25000,1282.00000,1282.75000,1956139,2877110
10/10/2012,17:00:00,1283.75000,1284.50000,1271.75000,1273.00000,1672672,2881331
10/11/2012,17:00:00,1272.50000,1286.00000,1268.00000,1275.25000,1585045,2894922
10/12/2012,17:00:00,1274.75000,1281.25000,1266.75000,1268.25000,1624836,2897739
10/15/2012,17:00:00,1270.25000,1283.25000,1263.25000,1282.25000,1525436,2900680
10/16/2012,17:00:00,1282.75000,1298.25000,1281.25000,1296.00000,1622289,2899774
10/17/2012,17:00:00,1296.00000,1304.50000,1293.00000,1303.75000,1534392,2940616
10/18/2012,17:00:00,1303.75000,1306.50000,1294.50000,1298.25000,1805949,3013923
10/19/2012,17:00:00,1298.00000,1300.25000,1270.25000,1270.75000,2400959,2938325
10/22/2012,17:00:00,1271.25000,1278.00000,1263.50000,1276.75000,1777803,2932032
10/23/2012,17:00:00,1277.50000,1280.00000,1248.75000,1253.50000,2303989,2960009
10/24/2012,17:00:00,1253.25000,1261.75000,1248.50000,1252.00000,1756752,2964441
10/25/2012,17:00:00,1253.00000,1263.50000,1246.25000,1255.00000,1808585,2975347
10/26/2012,17:00:00,1256.50000,1259.25000,1241.25000,1254.25000,2089898,2992766
10/29/2012,17:00:00,1253.00000,1254.25000,1243.75000,1254.25000,181669,2978558
10/30/2012,17:00:00,1246.00000,1259.00000,1239.75000,1254.25000,178848,2985990
10/31/2012,17:00:00,1259.25000,1265.00000,1247.25000,1253.50000,1775915,2980425
11/01/2012,17:00:00,1248.75000,1271.75000,1245.25000,1270.00000,1705976,2949574
11/02/2012,17:00:00,1270.00000,1278.25000,1251.75000,1252.25000,2089006,2978796
11/05/2012,17:00:00,1249.50000,1262.25000,1249.25000,1258.75000,1388947,2985203
11/06/2012,17:00:00,1257.75000,1276.00000,1256.50000,1272.00000,1481236,2957854
11/07/2012,17:00:00,1271.75000,1278.50000,1230.75000,1235.75000,3199570,3049237
11/08/2012,17:00:00,1237.00000,1244.25000,1219.25000,1222.00000,2615376,3071063
11/09/2012,17:00:00,1222.50000,1234.75000,1210.25000,1222.50000,2549324,3061897
11/12/2012,17:00:00,1222.00000,1228.50000,1219.25000,1225.00000,1138665,3047398
11/13/2012,17:00:00,1225.00000,1233.00000,1212.50000,1217.75000,1950603,3032864
11/14/2012,17:00:00,1220.00000,1228.50000,1196.25000,1199.75000,2448722,3074002
11/15/2012,17:00:00,1200.50000,1205.75000,1192.00000,1198.00000,2416674,3066032
11/16/2012,17:00:00,1198.25000,1207.25000,1187.00000,1206.50000,2605521,3048449
11/19/2012,17:00:00,1207.50000,1232.50000,1207.00000,1229.25000,1741462,3045985
11/20/2012,17:00:00,1226.75000,1234.25000,1220.75000,1233.00000,1548714,3066774
11/21/2012,17:00:00,1232.75000,1236.50000,1223.75000,1235.00000,1068642,3068623
11/23/2012,17:00:00,1238.50000,1254.25000,1234.00000,1252.00000,913304,3052902
11/26/2012,17:00:00,1250.00000,1251.75000,1241.75000,1250.00000,1220715,3055794
11/27/2012,17:00:00,1250.75000,1254.50000,1242.25000,1244.25000,1639215,3055499
11/28/2012,17:00:00,1244.25000,1255.50000,1229.75000,1253.75000,2128449,3036262
11/29/2012,17:00:00,1253.50000,1265.25000,1251.25000,1262.50000,1877829,3044851
11/30/2012,17:00:00,1258.25000,1266.25000,1256.50000,1261.25000,1686640,3037657
12/03/2012,17:00:00,1260.00000,1270.75000,1251.25000,1253.75000,1652126,3042657
12/04/2012,17:00:00,1252.75000,1258.50000,1248.25000,1252.25000,1619569,3043920
12/05/2012,17:00:00,1249.50000,1261.50000,1243.50000,1255.00000,2045099,3034762
12/06/2012,17:00:00,1253.25000,1260.25000,1250.75000,1259.75000,1382373,3026018
12/07/2012,17:00:00,1259.00000,1269.00000,1255.25000,1262.75000,1772166,2976776
12/10/2012,17:00:00,1262.75000,1267.75000,1257.50000,1267.00000,1136090,2965528
12/11/2012,17:00:00,1264.25000,1281.00000,1261.75000,1278.25000,1772202,2898050
12/12/2012,17:00:00,1278.00000,1285.50000,1272.50000,1274.00000,1833412,2787233
12/13/2012,17:00:00,1272.50000,1278.25000,1262.75000,1265.00000,967938,935496
12/14/2012,17:00:00,1263.50000,1272.25000,1258.75000,1262.25000,1689033,1453053
12/17/2012,17:00:00,1268.25000,1282.00000,1262.25000,1280.00000,2057385,1983093
12/18/2012,17:00:00,1281.25000,1296.50000,1278.25000,1294.00000,2497775,2346936
12/19/2012,17:00:00,1293.50000,1299.00000,1281.25000,1286.00000,2013922,2610354
12/20/2012,17:00:00,1282.00000,1294.25000,1280.25000,1293.50000,1647010,2743059
12/21/2012,17:00:00,1294.00000,1294.25000,1244.25000,1279.00000,2112856,2745802
12/24/2012,17:00:00,1277.00000,1277.50000,1270.50000,1272.75000,318126,2755660
12/26/2012,17:00:00,1277.00000,1278.50000,1263.75000,1266.50000,578176,2765655
12/27/2012,17:00:00,1266.25000,1271.50000,1249.00000,1263.75000,1470310,2781698
12/28/2012,17:00:00,1266.25000,1269.75000,1235.25000,1237.00000,1061849,2784835
12/31/2012,17:00:00,1241.25000,1278.75000,1236.50000,1273.00000,1480199,2755128
01/02/2013,17:00:00,1296.00000,1311.00000,1291.25000,1310.00000,1939767,2765822
01/03/2013,17:00:00,1309.00000,1313.50000,1303.00000,1306.50000,1598235,2768605
01/04/2013,17:00:00,1307.00000,1316.00000,1304.25000,1310.75000,1514786,2754086
01/07/2013,17:00:00,1313.25000,1313.75000,1303.75000,1308.75000,1199834,2764168
01/08/2013,17:00:00,1309.75000,1310.00000,1299.00000,1305.25000,1366996,2788837
01/09/2013,17:00:00,1304.50000,1312.50000,1304.25000,1308.75000,1193627,2777505
01/10/2013,17:00:00,1309.25000,1323.25000,1307.75000,1320.00000,1540850,2772956
01/11/2013,17:00:00,1322.75000,1324.50000,1315.25000,1320.25000,1150333,2775649
01/14/2013,17:00:00,1319.75000,1324.25000,1313.25000,1317.25000,1168502,2797558
01/15/2013,17:00:00,1318.00000,1321.25000,1309.50000,1318.25000,1324056,2830204
01/16/2013,17:00:00,1320.00000,1322.00000,1313.00000,1318.50000,1232690,2811077
01/17/2013,17:00:00,1318.00000,1333.50000,1313.50000,1328.75000,1745053,2855894
01/18/2013,17:00:00,1328.50000,1334.00000,1323.50000,1332.00000,1487277,2853060
01/22/2013,17:00:00,1336.00000,1344.50000,1328.00000,1342.50000,1474784,2928094
01/23/2013,17:00:00,1343.50000,1344.25000,1337.50000,1343.25000,1192172,2972476
01/24/2013,17:00:00,1336.25000,1350.75000,1335.75000,1344.75000,1828454,2945028
01/25/2013,17:00:00,1340.75000,1352.25000,1339.75000,1348.75000,1591858,2944510
01/28/2013,17:00:00,1348.75000,1353.00000,1344.25000,1350.00000,1206900,2939527
01/29/2013,17:00:00,1348.50000,1358.75000,1344.00000,1358.00000,1500028,2964345
01/30/2013,17:00:00,1358.25000,1359.00000,1346.50000,1348.25000,1798387,2983094
01/31/2013,17:00:00,1347.25000,1353.00000,1344.25000,1346.25000,1639166,2986380
02/01/2013,17:00:00,1349.00000,1363.50000,1348.75000,1359.75000,1779718,2952773
02/04/2013,17:00:00,1361.00000,1361.50000,1343.25000,1346.50000,1765571,2942926
02/05/2013,17:00:00,1345.50000,1364.00000,1345.25000,1359.00000,1741970,2964032
02/06/2013,17:00:00,1360.25000,1363.25000,1352.00000,1359.75000,1753717,2991919
02/07/2013,17:00:00,1360.25000,1364.00000,1347.50000,1358.25000,1960681,3000249
02/08/2013,17:00:00,1358.00000,1368.00000,1356.75000,1365.50000,1428025,3039366
02/11/2013,17:00:00,1366.50000,1370.00000,1362.75000,1366.00000,1229917,3024409
02/12/2013,17:00:00,1365.50000,1372.00000,1361.50000,1369.25000,1258561,3034816
02/13/2013,17:00:00,1370.75000,1375.00000,1366.00000,1370.25000,1269215,3040795
02/14/2013,17:00:00,1369.25000,1373.75000,1363.00000,1371.50000,1369303,3100819
02/15/2013,17:00:00,1371.75000,1374.75000,1364.25000,1370.00000,1732853,3133021
02/19/2013,17:00:00,1371.00000,1382.00000,1368.25000,1381.00000,1498369,3091729
02/20/2013,17:00:00,1381.75000,1383.00000,1359.50000,1360.00000,2018732,3098220
02/21/2013,17:00:00,1360.75000,1362.75000,1348.00000,1354.00000,2510874,3092934
02/22/2013,17:00:00,1355.25000,1368.00000,1355.00000,1367.50000,1763806,3098934
02/25/2013,17:00:00,1368.50000,1377.50000,1334.75000,1340.25000,3093507,3122471
02/26/2013,17:00:00,1338.50000,1350.75000,1335.75000,1345.50000,2933833,3129679
02/27/2013,17:00:00,1346.25000,1372.25000,1343.00000,1368.75000,2458935,3104677
02/28/2013,17:00:00,1369.25000,1377.50000,1361.75000,1366.25000,2199825,3042309
03/01/2013,17:00:00,1365.50000,1372.00000,1352.50000,1369.50000,2545008,2999850
03/04/2013,17:00:00,1367.75000,1380.50000,1360.00000,1378.75000,1980880,2963953
03/05/2013,17:00:00,1379.75000,1395.75000,1377.50000,1390.00000,2368997,2818916
03/06/2013,17:00:00,1392.00000,1397.75000,1390.00000,1392.00000,2091010,2486972
03/07/2013,17:00:00,1392.75000,1398.25000,1390.25000,1395.50000,871884,1291987
03/08/2013,17:00:00,1395.75000,1405.50000,1393.00000,1402.25000,1915186,1707474
03/11/2013,17:00:00,1400.75000,1409.50000,1398.25000,1408.25000,1605005,2129885
03/12/2013,17:00:00,1409.25000,1409.25000,1399.50000,1404.50000,2086724,2533033
03/13/2013,17:00:00,1405.25000,1409.00000,1400.00000,1407.75000,1653624,2758336
03/14/2013,17:00:00,1408.50000,1415.00000,1406.75000,1413.75000,1528894,2799851
03/15/2013,17:00:00,1412.25000,1416.50000,1406.75000,1411.25000,1699828,2827037
03/18/2013,17:00:00,1401.75000,1410.25000,1387.25000,1404.50000,2193099,2838894
03/19/2013,17:00:00,1405.00000,1409.00000,1389.50000,1400.00000,2546167,2832895
03/20/2013,17:00:00,1397.00000,1413.50000,1394.25000,1406.75000,1802214,2876641
03/21/2013,17:00:00,1407.25000,1408.50000,1394.25000,1396.75000,1904151,2873746
03/22/2013,17:00:00,1396.25000,1411.75000,1392.75000,1409.75000,1579747,2885612
03/25/2013,17:00:00,1407.75000,1418.25000,1396.75000,1404.75000,2254735,2888010
03/26/2013,17:00:00,1406.00000,1416.50000,1404.50000,1415.00000,1594034,2915951
03/27/2013,17:00:00,1416.00000,1418.25000,1403.50000,1414.50000,1569031,2933541
03/28/2013,17:00:00,1414.50000,1422.25000,1407.50000,1420.50000,1627305,2933541
03/29/2013,17:00:00,1420.50000,1420.50000,1420.50000,1420.50000,1627305,2954514
04/01/2013,17:00:00,1420.75000,1422.75000,1410.25000,1413.75000,1135817,2983372
04/02/2013,17:00:00,1414.00000,1425.75000,1412.00000,1422.25000,1609532,2994068
04/03/2013,17:00:00,1423.75000,1425.50000,1401.75000,1406.25000,2269317,3000088
04/04/2013,17:00:00,1406.25000,1415.25000,1403.75000,1412.25000,2004726,3010436
04/05/2013,17:00:00,1412.50000,1413.00000,1391.00000,1403.75000,2269710,3008538
04/08/2013,17:00:00,1403.25000,1420.50000,1400.75000,1417.00000,1444510,3012787
04/09/2013,17:00:00,1418.50000,1426.75000,1413.25000,1421.00000,1632380,3023014
04/10/2013,17:00:00,1421.50000,1442.25000,1418.75000,1440.50000,2034329,3045241
04/11/2013,17:00:00,1441.25000,1450.75000,1438.50000,1445.50000,1723235,3044403
04/12/2013,17:00:00,1445.75000,1447.50000,1432.75000,1439.75000,1809731,3017262
04/15/2013,17:00:00,1440.00000,1440.75000,1396.50000,1401.25000,2854380,3004260
04/16/2013,17:00:00,1400.25000,1428.50000,1400.00000,1426.50000,2252603,2999059
04/17/2013,17:00:00,1427.00000,1427.25000,1395.75000,1403.75000,2968750,2974851
04/18/2013,17:00:00,1402.25000,1411.25000,1388.50000,1391.75000,2316865,2979370
04/19/2013,17:00:00,1394.75000,1408.50000,1393.00000,1405.25000,1879483,2980861
04/22/2013,17:00:00,1406.25000,1418.75000,1400.50000,1413.75000,1594693,2986321
04/23/2013,17:00:00,1415.00000,1434.75000,1406.50000,1431.25000,2108112,2984052
04/24/2013,17:00:00,1431.25000,1436.75000,1428.50000,1431.75000,1421896,2996797
04/25/2013,17:00:00,1430.75000,1446.00000,1428.50000,1439.50000,1595167,3025650
04/26/2013,17:00:00,1439.25000,1440.25000,1430.25000,1434.25000,1335027,3010615
04/29/2013,17:00:00,1434.00000,1450.00000,1431.50000,1446.00000,1234877,3027047
04/30/2013,17:00:00,1446.25000,1452.00000,1439.00000,1450.00000,1555013,3027398
05/01/2013,17:00:00,1451.50000,1453.25000,1433.75000,1435.00000,1467806,3039955
05/02/2013,17:00:00,1437.00000,1452.00000,1436.50000,1450.00000,1652820,3061901
05/03/2013,17:00:00,1450.00000,1472.00000,1447.25000,1466.25000,1936845,3059565
05/06/2013,17:00:00,1465.75000,1473.00000,1465.00000,1471.25000,963963,3065189
05/07/2013,17:00:00,1470.25000,1479.50000,1467.00000,1478.25000,1507222,3111748
05/08/2013,17:00:00,1478.50000,1487.25000,1474.75000,1486.50000,1593279,3136578
05/09/2013,17:00:00,1486.00000,1490.00000,1477.75000,1482.25000,1825700,3148180
05/10/2013,17:00:00,1483.75000,1488.75000,1478.00000,1487.25000,1641619,3120921
05/13/2013,17:00:00,1483.25000,1491.00000,1479.25000,1488.50000,1328925,3105550
05/14/2013,17:00:00,1488.75000,1506.50000,1484.25000,1505.75000,2018666,3154692
05/15/2013,17:00:00,1505.25000,1517.50000,1500.50000,1512.00000,2123306,3176247
05/16/2013,17:00:00,1513.00000,1516.50000,1503.75000,1505.75000,1920088,3169768
05/17/2013,17:00:00,1507.25000,1523.50000,1506.00000,1520.75000,1923927,3105671
05/20/2013,17:00:00,1520.25000,1528.50000,1517.50000,1522.25000,1749840,3146083
05/21/2013,17:00:00,1521.25000,1531.00000,1517.75000,1523.25000,1694697,3157769
05/22/2013,17:00:00,1523.50000,1543.50000,1504.25000,1513.25000,2970647,3155043
05/23/2013,17:00:00,1515.25000,1516.75000,1490.50000,1507.75000,2681434,3188469
05/24/2013,17:00:00,1509.00000,1513.00000,1492.25000,1508.25000,1950868,3167489
05/28/2013,17:00:00,1510.00000,1530.50000,1502.00000,1512.25000,2091551,3164925
05/29/2013,17:00:00,1512.00000,1514.50000,1495.75000,1504.75000,2129262,3153403
05/30/2013,17:00:00,1504.25000,1518.50000,1498.75000,1511.25000,1773923,3148530
05/31/2013,17:00:00,1511.50000,1515.75000,1484.00000,1486.75000,2559471,3119039
06/03/2013,17:00:00,1487.25000,1496.75000,1478.50000,1494.00000,2530617,3086415
06/04/2013,17:00:00,1493.50000,1503.50000,1479.25000,1489.00000,2173999,3031027
06/05/2013,17:00:00,1487.00000,1490.00000,1463.25000,1465.75000,2648546,3029729
06/06/2013,17:00:00,1466.25000,1482.00000,1454.25000,1480.50000,2796168,3045762
06/07/2013,17:00:00,1479.75000,1501.75000,1475.75000,1496.25000,2382985,2976849
06/10/2013,17:00:00,1494.25000,1506.25000,1492.25000,1499.75000,1820611,2923220
06/11/2013,17:00:00,1499.75000,1500.25000,1479.25000,1484.75000,2590976,2850964
06/12/2013,17:00:00,1485.25000,1496.00000,1467.25000,1467.75000,2600131,2678954
06/13/2013,17:00:00,1468.75000,1497.25000,1455.50000,1494.75000,851237,1095330
06/14/2013,17:00:00,1495.25000,1498.75000,1481.00000,1482.25000,1838320,1505868
06/17/2013,17:00:00,1482.50000,1504.75000,1481.75000,1497.50000,2107368,1921432
06/18/2013,17:00:00,1498.50000,1512.50000,1496.00000,1509.00000,1770819,2421431
06/19/2013,17:00:00,1510.25000,1512.75000,1484.00000,1487.50000,2369632,2640697
06/20/2013,17:00:00,1484.50000,1486.75000,1440.75000,1447.75000,3637001,2711374
06/21/2013,17:00:00,1448.00000,1461.00000,1434.25000,1447.75000,2982380,2700749
06/24/2013,17:00:00,1447.50000,1450.00000,1417.00000,1430.00000,2848089,2736050
06/25/2013,17:00:00,1430.25000,1451.50000,1422.00000,1445.25000,2020973,2713614
06/26/2013,17:00:00,1444.00000,1465.00000,1436.75000,1459.25000,1731510,2657544
06/27/2013,17:00:00,1460.50000,1478.00000,1458.50000,1470.25000,1601032,2660253
06/28/2013,17:00:00,1470.00000,1478.25000,1458.00000,1463.00000,2143749,2662628
07/01/2013,17:00:00,1464.00000,1484.25000,1457.00000,1470.50000,1551011,2667491
07/02/2013,17:00:00,1470.50000,1482.25000,1464.00000,1471.00000,1670998,2687031
07/03/2013,17:00:00,1470.75000,1476.75000,1457.75000,1472.75000,1031771,2700206
07/05/2013,17:00:00,1472.75000,1494.50000,1472.00000,1491.00000,1721212,2681333
07/08/2013,17:00:00,1492.25000,1503.25000,1489.75000,1499.25000,1317337,2672567
07/09/2013,17:00:00,1500.50000,1512.75000,1499.50000,1509.25000,1281034,2700511
07/10/2013,17:00:00,1510.75000,1522.50000,1505.00000,1512.25000,1460004,2721338
07/11/2013,17:00:00,1522.00000,1535.50000,1521.25000,1533.75000,1457417,2740429
07/12/2013,17:00:00,1532.75000,1538.00000,1530.00000,1534.00000,1144481,2727688
07/15/2013,17:00:00,1533.75000,1543.25000,1533.50000,1541.25000,911484,2735765
07/16/2013,17:00:00,1541.50000,1543.25000,1530.25000,1535.00000,1171424,2758060
07/17/2013,17:00:00,1535.50000,1544.25000,1529.50000,1539.25000,1413187,2768666
07/18/2013,17:00:00,1540.25000,1552.25000,1535.50000,1544.25000,1355890,2797010
07/19/2013,17:00:00,1543.75000,1554.25000,1539.00000,1553.25000,1145886,2787874
07/22/2013,17:00:00,1553.75000,1558.00000,1549.25000,1554.00000,900143,2774329
07/23/2013,17:00:00,1554.25000,1559.25000,1549.75000,1552.00000,979783,2778043
07/24/2013,17:00:00,1553.25000,1559.00000,1541.00000,1547.50000,1508386,2769228
07/25/2013,17:00:00,1547.75000,1550.25000,1535.50000,1547.75000,1425052,2797830
07/26/2013,17:00:00,1549.50000,1552.75000,1534.25000,1550.25000,1400373,2797316
07/29/2013,17:00:00,1550.25000,1551.75000,1540.25000,1546.25000,1100568,2793878
07/30/2013,17:00:00,1546.00000,1552.25000,1541.00000,1548.50000,1318504,2799466
07/31/2013,17:00:00,1548.00000,1557.75000,1544.00000,1544.25000,1981532,2814495
08/01/2013,17:00:00,1549.25000,1567.50000,1548.25000,1564.00000,1517822,2836516
08/02/2013,17:00:00,1566.00000,1568.75000,1559.50000,1567.75000,1216474,2808697
08/05/2013,17:00:00,1566.50000,1568.75000,1562.50000,1566.25000,856742,2793511
08/06/2013,17:00:00,1565.00000,1567.25000,1552.50000,1557.75000,1273487,2798900
08/07/2013,17:00:00,1556.25000,1557.25000,1544.25000,1552.00000,1384518,2791337
